arg_id,comment_id,argument,cluster_l1,cluster_l2,is_centroid,micro_cluster_id,micro_cluster_size,centroid_arg_id,source,url,original_count,duplicate_group_id
A214_3,214,原子力の統合コストが自然エネルギーより安いというのは誤りである。,1_5,2_38,true,254,1,A214_3,dhtool2025/full-complete-compressed,,1,group-214
A214_4,214,原子力はメンテナンスや事故でしばしば停止するため、安定電源と位置づけるのは間違いである。,1_5,2_52,true,66,1,A214_4,dhtool2025/full-complete-compressed,,1,group-214
A215_0,215,原発の安全性確保は完全にはできないため、使用すべきではない。,1_5,2_52,true,96,1,A215_0,dhtool2025/full-complete-compressed,,1,group-215
A215_1,215,原発の安全性確保には膨大な費用がかかる。,1_5,2_10,true,300,1,A215_1,dhtool2025/full-complete-compressed,,1,group-215
A215_2,215,事故時の避難が確立されていない。,1_6,2_27,true,195,1,A215_2,dhtool2025/full-complete-compressed,,1,group-215
A216_0,216,原子力はミサイル攻撃されると原爆が投下されたのと同じことになるため、安全保障上危険である。,1_6,2_57,true,55,1,A216_0,dhtool2025/full-complete-compressed,,1,group-216
A216_1,216,原子力は使うべきではない。,1_5,2_5,false,379,2,A76_5,dhtool2025/full-complete-compressed,,1,group-216
A217_0,217,エネルギー基本計画の原発活用や新設の方針は憲法第25条の生存権に違反する可能性がある。,1_7,2_11,true,749,1,A217_0,dhtool2025/full-complete-compressed,,1,group-217
A217_1,217,災害関連死を防ぐためには、要介護者や障害者が通常通りの医療や介護を受けられる環境を整えることが最優先である。,1_6,2_29,true,211,1,A217_1,dhtool2025/full-complete-compressed,,1,group-217
A217_2,217,原発の温存は地域に大きな負担をかけるため、再生可能エネルギーと蓄電池の方向性が最も正しい。,1_4,2_39,true,511,1,A217_2,dhtool2025/full-complete-compressed,,1,group-217
A217_3,217,憲法の生存権に関して違憲の可能性がある内容で計画を立てるべきではなく、計画の作り直しが適切である。,1_7,2_48,true,750,1,A217_3,dhtool2025/full-complete-compressed,,1,group-217
A218_0,218,「原発依存度を提言する」という方針が削除されたことは、これまでの基本計画からの転換であり問題である。,1_4,2_13,false,410,3,A96_0,dhtool2025/full-complete-compressed,,1,group-218
A218_1,218,原子力に慎重な姿勢を崩さないでほしい。,1_5,2_62,true,542,1,A218_1,dhtool2025/full-complete-compressed,,1,group-218
A219_0,219,「再エネ最優先」というこれまでの方針が削除されたことは非常に問題である。,1_1,2_25,true,1302,1,A219_0,dhtool2025/full-complete-compressed,,1,group-219
A220_0,220,石炭、天然ガスの低減方針が削除されているのは大きな問題である。,1_2,2_3,true,912,1,A220_0,dhtool2025/full-complete-compressed,,1,group-220
A221_0,221,再エネ中心でエネルギー転換をすべきである。,1_1,2_25,true,1299,1,A221_0,dhtool2025/full-complete-compressed,,1,group-221
A221_1,221,再エネをいきわたらせることを国が目標としてほしい。,1_1,2_25,true,1287,1,A221_1,dhtool2025/full-complete-compressed,,1,group-221
A221_2,221,国際的には再エネ中心の方向になっている。,1_1,2_25,true,1300,1,A221_2,dhtool2025/full-complete-compressed,,1,group-221
A222_0,222,原子力発電所は必ずトラブルが起き、安全ではない。,1_5,2_52,true,65,1,A222_0,dhtool2025/full-complete-compressed,,1,group-222
A222_1,222,原子力発電所の停止中に火力発電を動かすことで大量のCO2が排出されている。,1_2,2_59,true,918,1,A222_1,dhtool2025/full-complete-compressed,,1,group-222
A222_2,222,地震大国の日本で福島のような事故が再発する可能性を忘れてはいけない。,1_6,2_1,true,27,2,A222_2,dhtool2025/full-complete-compressed,,1,group-222
A222_3,222,福島の廃炉の目途が立っていない。,1_6,2_19,true,135,1,A222_3,dhtool2025/full-complete-compressed,,1,group-222
A222_4,222,原子力発電所から出る廃棄物の処理場が決まらず、核のごみが増え続けている。,1_6,2_49,true,346,1,A222_4,dhtool2025/full-complete-compressed,,1,group-222
A223_0,223,原発依存度を可能な限り低減するという方針を放棄するべきではない。,1_4,2_13,false,418,3,A116_0,dhtool2025/full-complete-compressed,,1,group-223
A224_0,224,日本には原子力発電は向いていない,1_5,2_5,true,39,3,A224_0,dhtool2025/full-complete-compressed,,1,group-224
A224_1,224,古い原発は廃炉にすべき,1_8,2_15,true,396,2,A224_1,dhtool2025/full-complete-compressed,,1,group-224
A224_2,224,国民の生命と財産を守るのは国の義務である,1_8,2_28,true,625,1,A224_2,dhtool2025/full-complete-compressed,,1,group-224
A225_0,225,原子力発電を「必要な規模を持続的に活用していく」のはあり得ない。,1_5,2_5,false,529,2,A60_7,dhtool2025/full-complete-compressed,,1,group-225
A225_1,225,原発は福島の土地を放射能で汚染し、命や生活、産業、思い出を奪った。,1_6,2_31,true,177,1,A225_1,dhtool2025/full-complete-compressed,,1,group-225
A225_2,225,廃炉作業は終わりが見えず、福島は二度と戻ってこない。,1_6,2_19,true,136,1,A225_2,dhtool2025/full-complete-compressed,,1,group-225
A225_3,225,原発問題は人権の問題であり、安心して暮らすために重要である。,1_8,2_41,true,457,1,A225_3,dhtool2025/full-complete-compressed,,1,group-225
A225_4,225,原発による犠牲が再び生まれるくらいなら、電力の安定確保は必要ない。,1_5,2_5,true,70,1,A225_4,dhtool2025/full-complete-compressed,,1,group-225
A225_5,225,原発は安定的に発電可能な脱炭素電源ではない。,1_5,2_52,true,521,1,A225_5,dhtool2025/full-complete-compressed,,1,group-225
A225_6,225,気候変動を止めるためには人権のことも考えるべきである。,1_1,2_8,true,833,1,A225_6,dhtool2025/full-complete-compressed,,1,group-225
A226_0,226,原子力発電の依存度を低減するべきであり、再稼働や新設に反対である。,1_5,2_62,false,539,3,A469_0,dhtool2025/full-complete-compressed,,1,group-226
A226_1,226,再生可能エネルギー（太陽光、風力、地熱）の活用を最大限推進すべきである。,1_4,2_20,false,1233,3,A133_7,dhtool2025/full-complete-compressed,,1,group-226
A226_2,226,全ての石炭火力発電を再生可能エネルギーに転換し、操業を停止すべきである。,1_2,2_3,false,991,2,A23_5,dhtool2025/full-complete-compressed,,1,group-226
A227_0,227,原子力発電は地震や戦争等の事故によって著しく危険であるため、反対である。,1_5,2_30,true,36,1,A227_0,dhtool2025/full-complete-compressed,,1,group-227
A227_1,227,環境汚染を及ぼす可能性のある大規模太陽光発電にも反対である。,1_4,2_22,true,1115,1,A227_1,dhtool2025/full-complete-compressed,,1,group-227
A228_0,228,太陽光発電は山や農地を減らすため、自然や食料需給を減らすので反対である。,1_4,2_22,true,1116,1,A228_0,dhtool2025/full-complete-compressed,,1,group-228
A228_1,228,地域に基づいて小型原発炉を地方自治体で運営すべきである。,1_8,2_28,true,421,1,A228_1,dhtool2025/full-complete-compressed,,1,group-228
A228_2,228,大気発電を研究し、地方自治を進めるべきである。,1_8,2_2,true,422,1,A228_2,dhtool2025/full-complete-compressed,,1,group-228
A228_3,228,今後10年から20年単位で海洋資源開発を行い、エネルギー源としたい。,1_1,2_51,true,1358,1,A228_3,dhtool2025/full-complete-compressed,,1,group-228
A228_4,228,ロシアなど近隣国と融和を図り、エネルギーを分けてもらいたい。,1_4,2_14,true,1327,1,A228_4,dhtool2025/full-complete-compressed,,1,group-228
A229_0,229,本計画に断固反対致します。,1_7,2_48,true,240,1,A229_0,dhtool2025/full-complete-compressed,,1,group-229
A230_0,230,原発に反対し、廃炉を賛成するべきである。,1_8,2_7,false,218,2,A42_2,dhtool2025/full-complete-compressed,,1,group-230
A230_0,346,原発に反対し、廃炉を賛成するべきである。,1_8,2_7,false,218,2,A42_2,dhtool2025/full-complete-compressed,,1,group-346
A230_1,230,デブリを一つも取り出せない状況である。,1_6,2_34,true,309,3,A230_1,dhtool2025/full-complete-compressed,,1,group-230
A230_2,230,水素社会へ早急に移行すべきである。,1_3,2_26,true,1000,3,A230_2,dhtool2025/full-complete-compressed,,1,group-230
A231_0,231,日本をこれ以上壊すべきではない。,1_8,2_61,true,659,1,A231_0,dhtool2025/full-complete-compressed,,1,group-231
A232_0,232,2011年の東京電力福島第一原発事故は未だ収束しておらず、多くの人々が故郷や生業、生きがいを失った。,1_6,2_19,true,107,1,A232_0,dhtool2025/full-complete-compressed,,1,group-232
A232_1,232,政府は被害者救済や事故の原因究明、福島第一原発施設の安全確保、事故の教訓の伝承を最優先すべきである。,1_6,2_29,false,125,2,A147_3,dhtool2025/full-complete-compressed,,1,group-232
A232_2,232,脱原発を目指し、再生可能エネルギー施策への財政投入を最優先で進めるべきである。,1_4,2_0,true,503,2,A232_2,dhtool2025/full-complete-compressed,,1,group-232
A233_0,233,川内原発の20年延長は住民の意見を無視して稼働されている,1_8,2_46,true,485,1,A233_0,dhtool2025/full-complete-compressed,,1,group-233
A233_1,233,南海トラフ地震が懸念される中での原発稼働はありえない,1_6,2_50,true,8,2,A233_1,dhtool2025/full-complete-compressed,,1,group-233
A233_2,233,洋上風力計画は住民の「安心して生活する」という基本的な生活に影響を与えるため反対する,1_8,2_40,true,234,1,A233_2,dhtool2025/full-complete-compressed,,1,group-233
A234_0,234,時代は水素であり、車の燃料も水素エネルギーであるべきだ。,1_3,2_58,true,1010,1,A234_0,dhtool2025/full-complete-compressed,,1,group-234
A234_1,234,地震大国日本において原子力はダメである。,1_6,2_50,true,21,2,A234_1,dhtool2025/full-complete-compressed,,1,group-234
A235_0,235,太陽光発電の推進はやめるべきである。,1_4,2_22,true,1113,2,A235_0,dhtool2025/full-complete-compressed,,1,group-235
A235_1,235,パネルリサイクルの対策を進めてほしい。,1_4,2_22,true,679,1,A235_1,dhtool2025/full-complete-compressed,,1,group-235
A235_2,235,太陽光発電のパネルが火災を引き起こすことに対する恐怖を感じている。,1_4,2_22,true,1124,1,A235_2,dhtool2025/full-complete-compressed,,1,group-235
A236_0,236,日本は排出大国としての責任から2035年に80％削減を目指すべきである。,1_1,2_12,false,812,2,A94_1,dhtool2025/full-complete-compressed,,1,group-236
A236_1,236,2030年に60％削減、2035年に80％削減を目指すべきであり、特に電力セクターでの大幅削減が鍵である。,1_1,2_12,true,811,1,A236_1,dhtool2025/full-complete-compressed,,1,group-236
A236_2,236,原発・石炭火力から脱却し、再生可能エネルギーを普及させる必要がある。,1_4,2_14,false,1378,2,A53_0,dhtool2025/full-complete-compressed,,1,group-236
A236_3,236,エネルギー基本計画案は修正すべきである。,1_7,2_11,false,1059,2,A85_2,dhtool2025/full-complete-compressed,,1,group-236
A238_1,238,石炭火力発電はLNG火力発電の約2倍のCO2を排出し、地球温暖化を加速させるため、全廃が必要である。,1_2,2_37,false,951,3,A372_1,dhtool2025/full-complete-compressed,,1,group-238
A238_2,238,日本は国際社会から厳しい視線を向けられないためにも、石炭火力全廃に向けた目標や具体的計画を示すべきである。,1_2,2_42,true,985,2,A238_2,dhtool2025/full-complete-compressed,,1,group-238
A239_0,239,COP28で合意した化石燃料からの脱却を目指し、特に石炭火力については廃止年を明確に示すべきである。,1_2,2_3,false,995,4,A243_1,dhtool2025/full-complete-compressed,,1,group-239
A239_1,239,石炭火力発電はLNG火力発電の約2倍のCO2を排出し、地球温暖化を加速させるため、国際エネルギー機関（IEA）の提言に従い、先進国は2030年、世界全体では2040年までに石炭火力を全廃すべきである。,1_2,2_42,false,951,3,A372_1,dhtool2025/full-complete-compressed,,1,group-239
